"","Categorical Slope","Categorical intercept","Categorical EC50","Continuous Slope","Continuous intercept","Continuous EC50"
"dataset518",2.26020905155865,1.00057701987653,36.6062813921304,3.90992155962744,0.945205305696544,50.4693682908669
"dataset519",3.19821296611511,0.964111113988533,42.3640931814455,5.01674637481598,0.948824921899545,53.2763712382079
"dataset520",2.80067715379874,0.968135646698307,41.0141637851719,3.05354756073095,0.973719743932587,47.4001562094822
"dataset521",2.97418199524285,0.98529433750596,39.7859865057478,4.81321021010877,0.951212600501412,49.0712900564718
"dataset522",2.05382061666987,0.955937767610419,47.2749937668674,3.55453932997134,0.955081926970393,38.0836413897369
"dataset523",3.12071103213858,0.951723818435304,52.4826129516185,4.39589415862454,0.937182351607029,46.7764305050496
"dataset524",3.04440185738441,0.978873655602379,48.0077884144223,4.61327963609741,0.946760233570447,48.6756822156468
"dataset525",3.08902880648072,0.948510719355641,38.368947762855,3.74646066567902,0.945979259408974,51.7416659203885
"dataset526",4.15000418689381,0.969540875839994,40.6164234368753,2.75557184322998,0.953085330525173,46.5301843883602
"dataset527",2.17038918880104,1.86474277291164,21.9146740027209,3.7112246781365,0.910964211561227,53.3333405863738
"dataset528",3.09230212962002,0.985651039845659,34.4108857229297,3.93269849962545,0.966495111387383,43.4180778826036
"dataset529",2.83029812514378,0.965836927470408,46.6999520169508,3.70307689183681,0.875452791543994,50.7654770733356
"dataset530",3.13458060150676,0.961336787837316,41.7180007471813,2.97825329617104,0.954717409512721,44.7422713312061
"dataset531",3.37664450622609,0.949041266924498,46.6193444233227,3.48317580537752,0.962214204805807,45.3816347329511
"dataset532",3.66501962855117,0.967660402931268,43.8899748317106,3.14874793377766,0.990132619942872,38.5655258569449
"dataset533",3.22142534739806,0.969987801742998,45.8298816150124,4.44422481231218,0.962215458409321,54.8394685615028
"dataset534",1.96967207747082,0.973098837361181,40.38115277225,3.30008689341469,0.97289954708337,46.0896076129683
"dataset535",3.11151653502773,0.984976208128187,37.9238888345149,2.71225405675316,0.96694225250931,46.6791509663973
"dataset536",3.61075664967592,0.964422953446066,48.8232201803372,3.74084949885163,0.93920364785974,43.2528928431842
"dataset537",3.24160053518197,0.961032539878736,44.9023096930882,NA,NA,NA
"dataset538",2.68037024287323,0.918542510330275,49.6766738163222,3.20933106493996,0.972935865745525,41.7868372026319
"dataset539",3.05308934934962,0.9898792408508,44.1836341823868,3.17149702688254,0.940408125132219,37.2336493936736
"dataset540",3.21457459507728,0.968387771057454,48.3575207072012,3.89530320728779,0.932266062397815,45.4071995741521
"dataset541",2.80090022812257,0.968283839616036,40.9700745186333,3.12462847536416,0.986048357444184,42.0625846921497
"dataset542",4.52621525130917,0.98086593919961,46.3293462419929,3.08150737091578,1.0025650312789,43.0113287729263
"dataset543",3.46058012222063,0.963067951782665,44.5420641344207,3.38007346164875,0.965071440753802,45.0001509985935
"dataset544",3.69114738053718,0.94786006695259,44.4831631528829,4.40856999275144,0.923189714140828,51.8137413927447
"dataset545",2.76954905577757,0.973207590234699,41.3772801294837,3.47368644116221,0.952177388633829,43.6002005991275
"dataset546",2.07929367276013,1.12417584946337,34.1758012695397,2.41471018481409,0.966995322677159,44.9328015058638
"dataset547",3.5135569489019,0.984081829205071,40.772455474559,3.98973034728053,0.999967429891225,37.9632361297323
"dataset548",3.64599872503606,0.947521236034699,45.6478443474677,3.86365470284469,0.934176645129304,43.9779643845694
"dataset549",2.77841777964056,0.936026177823983,46.6491330949962,2.14069190569007,0.967304631769385,45.7819323390233
"dataset550",3.41623619421504,0.962148752810126,40.5490675526753,5.26015020806833,0.971942257415348,42.4517430196979
"dataset551",3.21028127599635,0.958906497823193,44.124053800767,3.83490693168548,0.955816697910302,41.849697317974
"dataset552",3.5992609702467,0.989730866673111,39.1488441827946,2.68617788477862,0.948061386516857,41.6644522671315
"dataset553",2.67629958001543,0.979112866627957,42.7325204205036,2.80143548768553,0.95607961184822,53.9114402436154
"dataset554",3.88356126693627,0.918311458370802,43.1952624720107,2.76124296077278,0.99438420900651,43.3629743398646
"dataset555",3.43641242095217,0.968401911191737,49.4405353474393,3.95815739843307,0.980596115184626,49.0644479551457
"dataset556",3.09889389987607,0.981381013258855,35.6721493107632,3.35181554531887,0.928113327845415,46.415792090183
"dataset557",2.4539185961545,0.927636927242364,43.613628032749,4.07370710400425,0.948120793776497,48.607030143743
"dataset558",3.05446265133726,0.906903686942194,45.0518075271063,6.40168779648891,0.922099643543901,46.7580288307502
"dataset559",2.74299899751367,0.937466823536091,41.9591124755816,3.16188278585232,0.94222824296075,51.7792042849218
"dataset560",2.49805037439714,0.960847997671477,41.1181336725177,3.58799703008838,0.97131048691484,49.7134617888264
"dataset561",2.80439690802294,0.958220442730935,52.9987636716925,3.65349307678447,0.96761762435882,47.8753580689859
"dataset562",3.60511138831588,0.965354296135198,43.1582879389414,NA,NA,NA
"dataset563",3.74771607866234,0.949873186094991,49.9102223880081,2.64212312733206,0.963010210760658,47.5123641801398
"dataset564",3.95360948326853,0.97587136246042,45.9347446862151,3.36051888246967,0.925113699476086,50.8093883357309
"dataset565",3.40121716472477,0.978762187525346,42.4490953359896,2.60831392051882,0.932582010849314,40.8049780197259
"dataset566",3.61203156972288,0.940318014260507,46.7287091657773,3.66738900917311,0.947863026494025,50.1384295255161
"dataset567",2.26201453701413,0.970403411404838,42.2878278573919,3.98455002639174,0.973170952670659,46.7822615447453
"dataset568",2.63241461001716,0.970645128543282,37.8889955959279,3.83187779752986,0.957987290544369,40.533945093437
"dataset569",3.36691266252787,0.981715161735292,41.0813358685182,3.70713670026242,0.960538446545792,43.3159783644062
"dataset570",2.16201438241149,0.971484485138951,45.7117223756998,4.42587483192119,0.928149990146819,42.5700301608532
"dataset571",3.11564282009776,0.930632474176865,43.7773928318266,2.75827648163754,0.964343129300826,56.7425849753042
"dataset572",3.39303892832281,0.920003458114912,47.6023074254089,3.26105595853512,0.937869267748864,43.720957701964
"dataset573",2.21132087359343,0.97693625504662,42.5264643320996,3.86248843848167,0.961612961018384,46.417895249009
"dataset574",3.41813010431165,0.969894635674559,41.5661466007714,2.77733836211597,0.973477725232675,47.8794004830672
"dataset575",4.35765067593556,0.941952070718091,44.2609186425302,3.61292636336372,0.944347295204755,43.6219456518675
"dataset576",3.15561378650896,0.974507017101976,43.0701869102827,2.37061614684731,0.944854389944219,49.0294496737591
"dataset577",4.89699215469306,0.898748293496214,46.1573964024644,2.82279868424697,0.959189276715726,43.1063885640408
"dataset578",3.17521736878436,0.973320758950665,35.6301370259275,3.619660702685,0.970846519527304,47.3530874307963
"dataset579",3.09974052691409,0.92197207477751,43.9166426651409,2.25274976545451,0.964941624117992,43.3634091235166
"dataset580",2.66442066628126,1.00092585307742,48.4930426530792,3.82180064519461,0.971362747536514,37.8664844281468
"dataset581",2.23286843724053,0.96137634238367,44.7407996007427,2.53167818722114,0.962910345548778,40.82227521156
"dataset582",2.9574328533768,0.940417587908419,53.4098946163749,2.24703972930525,0.953361842162503,50.6447986897658
"dataset583",3.40467192916673,1.00050194361711,41.7481611637324,4.43086635031094,0.946410628907789,43.0792693230098
"dataset584",1.93444306627964,1.03698963987491,34.3754077368741,3.5585077419426,0.989674539644468,42.3122819664788
"dataset585",3.27448964738564,0.942264852725151,54.0868608668448,2.6074869896717,0.946610073311079,46.7232264870071
"dataset586",2.26310829039535,0.930569204550754,57.0157969060979,3.8439397959037,0.990220779209475,40.1672964934186
"dataset587",2.98697187320639,0.964950595106282,46.7065806908411,3.31248387973131,0.956903920536926,45.2153354936551
"dataset588",2.75451277909147,0.974020518960365,45.5426084547947,3.124310916417,0.943887924235782,47.5893737293413
"dataset589",3.92302932888575,0.952051625288961,43.896930426745,3.19006161007305,0.975677962231615,48.0894229829142
"dataset590",3.44096260518414,0.912471162812744,39.7700918360612,3.19519766157398,0.941443368246583,43.2191056929164
"dataset591",2.38459588129817,0.976202618086586,48.0684599083379,3.12784422682158,0.954544487971548,49.4609880507328
"dataset592",NA,NA,NA,3.73821545676876,0.938059585515588,42.3428393560473
"dataset593",5.66759835326826,0.927934997804902,44.4243384947946,3.63542641146846,0.982660935581763,47.7157356241247
"dataset594",2.29897306713759,0.983525169359872,43.6651399005304,4.38437077520398,0.912327101524735,47.4226487904469
"dataset595",3.91354442391502,0.921596647314142,54.865443929331,4.11475511610221,0.959271654904341,41.3000067366915
"dataset596",4.44778711375059,0.953988713326373,49.1579895173361,3.49805060815573,0.963553441966779,42.9626806078186
"dataset597",3.11891673747106,0.948151256140399,45.715529368487,2.89200354844643,0.961849481633077,52.4805767826735
"dataset598",3.37706542042188,0.938982890993255,43.6149394491321,4.35192539123774,0.953234468654605,37.2473877857993
"dataset599",3.51009430640377,0.912806888480207,47.507629905446,3.66924826544292,0.966544441716201,38.4954039394909
"dataset600",3.70499923073817,0.969730721735246,47.9777943523455,3.1410336927968,0.964529744202504,45.2879106477279
"dataset601",2.82562239553435,0.953485949723106,43.9982679123982,2.62392273383222,0.977585678567621,42.8238754465857
"dataset602",3.05240116892573,0.953390651564989,36.9025741311613,2.8468495889358,0.980555187331622,45.3678293463291
"dataset603",3.33112290855186,0.974340940871258,44.087734980267,5.61364223944376,0.972745376392686,51.2537076711377
"dataset604",2.97362770943997,0.967088357827576,45.2680617247081,3.19600728206885,0.894213625662989,41.530877857905
"dataset605",2.47382842558177,0.887782002587524,46.1908304415572,4.21020050682433,0.952739737418212,48.9632630879731
"dataset606",3.09150012446918,0.898227536217556,45.1667833148023,2.21642512649982,1.02587835961427,37.2702710968935
"dataset607",3.6082446198473,0.914508935020003,47.210127020465,2.85226720086663,0.918375119499972,48.8143559939146
"dataset608",3.31034469391217,0.965858463216102,44.1997166405093,2.98382912258064,0.935847219693005,51.9848223388217
"dataset609",5.08396998156919,0.950302722343032,44.3376751889057,5.39814882733551,0.930898475057271,44.2406428644266
"dataset610",2.76238603323682,0.968043953646108,45.268455793089,3.67614671603628,0.943132771914902,43.7802956899348
"dataset611",4.17574543924666,0.960869084610162,45.9011444572024,3.24201073571985,0.969091023988161,53.1414106263746
"dataset612",3.62422879089225,0.933872747565297,40.0811744002256,3.06295640322773,0.95744037484819,44.2161869018553
"dataset613",4.01647076553356,0.936866786976947,46.0727144932394,4.07463029757469,0.956896048168561,40.6269642883918
"dataset614",2.74998559866749,0.910235316510536,48.4268737350739,3.64626434214871,0.946308443467348,46.7208449418839
"dataset615",3.0367638509416,0.984907219480312,41.7566732943688,3.66309510431234,0.943676766745105,41.5552792108236
"dataset616",2.51851047087782,0.975376668346616,43.3973386419367,3.29456276919029,0.929338235152626,40.6318637850578
"dataset617",3.56663015597663,0.919516925299742,48.8466690769322,2.92359713384509,0.944119863327478,45.3730427682241
"dataset618",2.29325340506982,0.964059805311146,49.0397928530312,2.83121207606771,0.955128554692068,52.5915686195825
"dataset619",3.12864914701205,1.00001221196858,39.8293799519252,3.29314407023261,0.910567906779624,48.3455075675211
"dataset620",1.95659655358436,1.00011928031032,44.2675166075582,4.96878041684232,0.958444371432629,46.6569938955286
"dataset621",3.31870253799766,0.987923615517377,45.425008565808,2.74111081197388,0.930683715471974,44.2979712975566
"dataset622",2.88130345358669,0.979864043023349,46.8341827888985,3.15327269055362,0.966175363838197,39.7259125481022
"dataset623",2.98146477136377,0.978298428628796,42.6477188492411,4.27936792329981,0.968553716760515,47.4373493798755
"dataset624",3.54062889912612,0.941184791305113,40.1703314749325,3.82611332399907,0.93982173029518,47.7298932277598
"dataset625",3.36071257842547,0.923049155978903,44.7985021770837,2.99201044979282,0.912351803889272,52.5723165858445
"dataset626",3.74949422169145,0.933066701790561,42.2438701708493,2.54890307070856,0.955547019205714,40.7877219346111
"dataset627",3.17128167667335,0.959993864823454,39.8679606841091,3.46408871687953,0.930844852873618,45.868640839545
"dataset628",2.95402307196806,0.928613197110639,48.9197708499578,3.07123388882793,0.976811715838944,42.3856915342722
"dataset629",2.72271070436068,0.98759271365849,48.1279715107981,1.86061623481487,0.999998152935148,36.5320554055067
"dataset630",3.13750460349018,0.963753587650692,44.5570664207945,4.2141588639828,0.963230269704327,47.178055450917
"dataset631",2.28515476207378,0.99931889583734,36.7708846885071,3.92928973883808,0.938648098320076,46.7002856471608
"dataset632",3.13324349703959,0.952319170415355,47.3887588285144,2.89399085370566,0.948397417721941,44.710135466028
"dataset633",3.11152193953999,0.984950804283582,37.9236213334981,2.72430902242851,0.896759303434662,46.4872664475069
"dataset634",1.99939080080141,0.95860323433064,43.405195987683,2.451565896695,0.972011479018147,38.6856254048927
"dataset635",2.96487852284268,1.00444005140947,38.6890378226059,3.25577383886736,0.942577664245744,40.8621391474977
"dataset636",3.70130219361757,0.925502041336737,51.568796106849,2.51214389888194,0.961651779223465,42.1198871303016
"dataset637",3.42743510682278,0.97594088031046,40.807370929859,2.50367959368827,0.916699272416606,45.9352012605747
"dataset638",2.62086545198367,0.935100186176253,44.4907598859604,3.5570174743591,0.969509148925983,47.6189702602033
"dataset639",3.74807133293291,0.986938350995325,49.9260866848431,3.37888981511925,0.972784031319239,46.0435818084407
"dataset640",4.37412976402226,0.92275305422583,47.0524510992867,4.04434316354983,0.963911837561439,44.8596555426542
"dataset641",2.84762336652447,0.977716409721806,49.5597915660682,3.13985325474707,0.944528039368641,43.907826395126
"dataset642",3.12999927662963,0.891831412548785,48.6409992932757,2.93933918203313,0.982763285148832,37.7497713079468
"dataset643",4.35141649936759,0.92327366420433,51.7672101673019,2.68598940893753,0.963398813150073,43.7772433850335
"dataset644",3.22310497021326,1.00234391787536,40.6326281827572,3.17888324020134,0.975749570128145,53.2764941796107
"dataset645",2.56356191718893,0.924508641409185,48.8214948929611,3.83666707421225,0.915126606273584,41.3948894366871
"dataset646",3.52675424618554,1.01336122461536,42.745596678156,2.45381288288069,0.97424984108177,40.4042241768713
"dataset647",2.52825900797782,0.951630799323212,46.894631108505,3.20858403204136,0.949452189518492,43.0949741818976
"dataset648",2.29958344784759,1.14488817707007,36.0449071883305,5.6284602462938,0.949014468341905,39.5934822164881
"dataset649",3.02449042569068,0.948745185909975,49.2452481524491,3.34042893489732,0.974185466378291,40.5223826892838
"dataset650",3.37237237968112,0.961999619524288,49.3014849677722,2.3549948611794,0.999629831261976,45.6588583059659
"dataset651",3.1626274994147,0.957676363418416,44.320455427894,3.01763457845636,0.96775142186701,40.6955222710896
"dataset652",2.38020318619536,0.958001676352273,39.5933596809859,3.03710916592589,1.00988483026733,36.7370074064833
"dataset653",2.96966774171278,0.891389952563453,50.2020313093524,2.45477732036701,0.947251818022942,37.9621700543081
"dataset654",2.78445818455112,0.973866614674958,39.3031257320078,2.18407515832476,0.957835134187676,40.1547085313398
"dataset655",3.15437990800471,0.881023666225021,53.3924312903402,4.28966080210134,0.966331520954995,43.3587660253117
"dataset656",3.44525557796975,0.945421365246958,41.6688751424165,3.19027940060393,0.948474098485963,41.1125129023374
"dataset657",1.99984830038839,1.02436141374905,40.6162667193716,2.322909435587,0.971731190035534,44.3964316047104
"dataset658",3.00457733747006,0.961323822059943,46.0949952682155,3.1481684965201,0.942540221727307,41.9970613555538
"dataset659",3.09281182415877,0.954037539953459,43.7769335675038,4.20683054806416,0.948256189993235,43.9240611140332
"dataset660",3.30332378266535,0.915255529323585,40.4608213521727,2.66102938248524,0.987694757856888,43.4314848211463
"dataset661",3.15484889360113,0.970191216351888,42.6079009176815,3.78208552908553,0.93640410996096,44.7874463249223
"dataset662",3.42134263182349,0.942517445343599,48.806153073061,2.99567165224168,0.946009829890956,49.9520188056665
"dataset663",2.76001138452892,0.983158209861228,46.447299228009,2.36869009292858,0.945110584507479,50.3979297064556
"dataset664",2.47220426798315,0.979003645631695,45.1450600062069,3.31186604980109,0.975653770810129,45.634590575758
"dataset665",4.58230641617026,0.944614870816822,47.1829140964251,2.45259591494304,0.992165517403395,45.4286024486269
"dataset666",2.57717168960254,0.961088828897658,50.2239137202603,3.48632723710226,0.91552740666427,39.366467364268
"dataset667",2.42910881343378,0.973421533423447,43.7847984722765,2.92767238002004,0.951129973257637,42.0054291208881
"dataset668",4.51393983022786,0.941270382211795,43.3194479244689,3.2296447503153,0.990511577296858,37.5635980440926
"dataset669",2.3486711538124,0.967969613763091,44.6927981146248,3.66217206306514,0.925918349756355,51.710835386998
"dataset670",2.50852720442928,0.961559137846851,48.9985404176336,3.06699221706402,0.92886349980653,43.0316671971386
"dataset671",3.77953113086524,0.924728576495686,49.1572280035297,2.50148343766459,0.970573235460262,45.3169175730505
"dataset672",2.31024319103772,1.01776069490018,36.1229121168247,3.36616390654279,0.971536702874493,39.8675354126796
"dataset673",2.53457357843795,0.99350299991356,38.1344765238274,3.12510910449847,0.971078074455398,46.5598185819337
"dataset674",2.86325831118479,0.98120505643265,36.6197236088962,NA,NA,NA
"dataset675",4.23849035667039,0.950878402547072,46.2364013913317,3.01546963342898,0.963275837131376,40.2054403326734
"dataset676",3.31226436413961,0.968029406990032,44.9763615072166,1.92074894000558,0.956582799728031,47.5376590685522
"dataset677",2.44920040379143,0.952012872692101,44.6071020818334,2.93459495798416,0.973266659669053,43.0417257901036
"dataset678",2.33781027706637,0.98622656487239,54.2645200547211,2.90601892133812,0.953878246191205,44.9698184566664
"dataset679",6.31614186310617,0.948186914588585,47.0251394308293,2.52282363857786,0.937711738551425,51.3573794637388
"dataset680",2.69518474438398,0.984717394911392,43.0158901920908,6.31133477212717,0.919397890830903,43.7750597342804
"dataset681",3.72932259071605,0.962213748827624,45.7226087381591,3.89885283158013,0.925474403011034,42.0043462164527
"dataset682",3.07123205882089,0.990836134506845,43.0096726690691,4.28433453483503,0.955464177644816,39.7993983000808
"dataset683",3.06951759216748,0.99242346257301,38.9231494604835,2.91079943573902,0.964468555783897,40.1320416821566
"dataset684",3.61000952075602,0.937530310528484,40.6277903763875,3.31841867553545,0.989770946578922,40.4253540244164
"dataset685",3.11323434179629,0.967238563699575,41.9814036250108,3.67823978277928,0.95579220393399,44.043006306807
"dataset686",2.48436207384778,0.971507124287583,46.2438988171964,3.39139856094714,0.917608381279072,56.7596388180684
"dataset687",2.84491016219266,0.954069011485046,52.3637307250557,3.27289499501875,0.96647538416398,44.8600922748046
"dataset688",2.36119962408363,0.972117819495557,44.0590857759903,3.13143839398216,0.919063957659817,44.5388266152666
"dataset689",2.66703815388893,0.972865232452828,50.6010559005097,3.49736279246398,0.953470690155704,42.3173237365828
"dataset690",2.72810037163307,0.953169526001937,39.912039984438,2.70670971473357,0.988523209122693,45.4730575176031
"dataset691",3.67250081034783,0.982647395107898,39.9752242220394,3.82255856834195,0.911615914369836,41.9178373889552
"dataset692",3.41966594103147,0.990297780788619,38.1829854051112,2.79054131977787,0.969357298351039,46.1273103684807
"dataset693",3.04469423486751,0.986421747101006,43.6068236122222,3.79425593268164,0.952260836260891,42.3698416870494
"dataset694",2.36413258400137,0.960347153622368,44.6508313665613,2.77664292932659,0.937905534148847,53.4737197863467
"dataset695",2.68878915387251,0.96477388866757,34.9225404214412,2.9601159009126,0.957398686451918,46.6839354409699
"dataset696",2.71711254708064,0.985732516086384,37.0782499344645,2.2672012197261,0.963081959093856,50.0121663303664
"dataset697",3.86313141631416,0.911402618491136,61.584332433375,3.10475641633694,0.962397420899245,49.3277962471818
"dataset698",3.21144119871103,0.969287703051205,47.0751817185638,2.7522738959737,0.955431514136445,48.6427128672447
"dataset699",3.67910338410828,0.945347815053523,48.270652369324,2.96559243746761,0.950520301193795,39.9634940673748
"dataset700",3.23815655608499,0.932385220049929,49.3356880707352,4.74153937990709,0.962403202567454,43.8684179920262
"dataset701",3.16055155645316,0.98861287779297,49.9333646564765,3.49114851868758,0.958468855749716,39.5894770880697
"dataset702",3.18672997952573,0.987026129875172,40.4717609910753,2.4854008565687,0.960894137534715,39.1089024768549
"dataset703",2.65446027012492,0.943414328190658,40.1819699959299,2.44325507775918,0.963114659195185,45.5070606431195
"dataset704",5.04917654061123,0.953514410757859,41.8433267967196,4.43837579015134,0.974808672721433,43.1502417682599
"dataset705",3.110598368763,0.983996294949083,44.9519033849602,4.74592158221901,0.962347282719413,50.7922240196439
"dataset706",2.86781511928268,0.962026464254673,40.7415329446658,2.57805030161411,0.978446163562982,50.0071678642886
"dataset707",3.15054584944456,0.915826153483662,40.4081024329399,2.62857387230634,0.971651159124502,39.4712632636336
"dataset708",3.84913624018658,0.899856967462165,54.9324946068326,3.61930512996457,0.972837998991267,43.6711678129566
"dataset709",1.8317115581626,0.96311622521301,39.9217143538031,4.3498016185819,0.93208157209914,47.654856644368
"dataset710",3.44447245939099,0.980696076769161,38.3448518642438,4.32639402816803,0.922923275052664,41.2257966228391
"dataset711",2.8116505761266,0.960378939863733,43.0597356840188,2.90888991561268,0.959264646781463,47.6637558467691
"dataset712",3.53756591619685,0.951139969871387,44.0496220293408,2.40592642900171,0.927766792568243,55.5684259227513
"dataset713",2.46763594663437,0.994509190730204,52.3812154915178,4.00238489958597,0.947085819271768,42.0082012014954
"dataset714",2.90549362965621,0.956335428504183,50.5936894179669,2.93013505571082,0.989310744859797,40.7631091358656
"dataset715",2.93891819349536,0.966214402717599,46.5494338422565,3.13242896286551,0.967998834091856,41.5050882762872
"dataset716",2.58523693811675,0.992081310546832,43.1751835920921,2.39788301769934,0.94319188625798,46.6065950778923
"dataset717",3.06715698012447,0.967739938118146,41.9332357266004,1.86285902408665,0.999968343359867,42.8707152137077
"dataset718",3.96633064074165,0.903063830362199,50.2553070820496,2.99282427054614,0.986753621508195,40.0603855631493
"dataset719",4.70485966555602,0.980551809845022,43.3099885074207,2.98065348459251,0.908421356014073,50.5630765374588
"dataset720",1.75794652802556,0.999161823564767,46.5274945736514,2.79805819199539,0.946847412869492,47.5477622533271
"dataset721",NA,NA,NA,3.67929012849083,0.972181703280183,41.656575028816
"dataset722",2.74909105483743,0.975746259592788,43.1267209871449,2.9944461511391,0.959929271184858,48.638758052747
"dataset723",2.30923752616016,0.993269380580815,44.4682901881305,2.31840845369198,0.946853137211173,46.2119814801068
"dataset724",2.97536805165111,0.975338965679715,43.0384103819814,3.10233554417716,0.99808446440006,47.9874715017488
"dataset725",4.24680189179814,0.959322804384387,47.2278211176205,3.83188349946155,0.95861920424592,46.9234983681456
"dataset726",13.8053306795951,0.900126778878049,49.7301854240889,5.23093534121383,0.96107975168732,47.3424538262595
"dataset727",3.75087597287114,0.933052157006559,42.2434337551984,3.13028441726045,0.959929956645589,51.0461855599479
"dataset728",3.03524163419755,0.946331709685328,42.7097741303767,3.41534283000069,0.935180079696393,46.3700191615762
"dataset729",3.31484216698456,0.946977647500285,53.1799371708649,3.24628504600835,0.929305899109216,52.8884774785204
"dataset730",2.33231760321985,0.977096017450923,46.7832599332546,3.76158770740531,0.969774005759391,44.0659358277327
"dataset731",3.08412481447824,0.972470082391611,34.0477485201613,2.75413001082091,0.985471786439052,45.8839072726188
"dataset732",2.52169744122437,0.994884986370083,39.8623823125945,4.51800122461111,0.951226699344211,40.3359461276881
"dataset733",3.48452531540377,0.955183130677035,44.573077361873,3.59241817332288,0.930251289909967,44.7174160135212
"dataset734",2.76078085501596,0.939648770776881,40.5937607768407,2.91763892584666,0.924734869924298,50.1707642469671
"dataset735",2.88062594119971,0.971292987253485,50.5924302179734,3.3533471799785,0.952263859685282,41.5143605101488
"dataset736",2.28118152146626,0.999308699982299,38.6271812191014,3.61678080181722,0.958707364097748,47.0273273116425
"dataset737",2.82984650164115,0.975572429542735,43.090835062271,2.95870143913256,0.948565063566116,42.3551265321815
"dataset738",2.87376608739419,0.93472949958852,53.1945208780943,2.83024523765923,0.969673587121942,44.8428307284219
"dataset739",3.36024572522593,1.06601352003926,44.6751042599221,4.0100919516428,0.943458102794703,59.2566275879581
"dataset740",2.32447900370082,0.9940318589046,43.2497495109546,3.26230392702138,0.928763815083904,45.1950496397377
"dataset741",2.77244652733396,0.93261066769841,48.4331106429768,3.24593912461401,0.979332757782886,41.8901328291559
"dataset742",3.20663667723722,0.965010917162168,51.3649154543009,3.2910861039893,0.964863048527793,47.434235868788
"dataset743",2.67016808324567,1.00767733660151,38.6045477770056,2.59732328454468,0.911522527503623,46.6539887789257
"dataset744",3.97542966434859,0.932398153478656,40.2685352769127,3.10074567347793,0.966436397529188,52.5269988076959
"dataset745",2.83065003644951,0.962973925622047,38.673794851474,3.65919320065506,0.941118327768843,42.9964043580406
"dataset746",2.87163933272747,0.973730448380259,42.2697708042198,2.40301189430198,1.57958065839728,31.3791163464787
"dataset747",4.41269560882235,0.969144088513706,42.7049941820431,2.79333972607411,0.970526165466555,42.5355995053289
"dataset748",2.64703248002195,0.978786143441731,43.86792580434,3.02569068264333,0.972469610678377,48.8815418811668
"dataset749",2.64495173808841,0.965916200312211,43.4985194242455,7.79019536752038,0.925223686625596,51.0797585083177
"dataset750",3.57093329689814,0.977499229467738,45.7429873927209,3.4248714761992,0.940239793520235,43.2460293399105
"dataset751",4.13712232648305,0.903359594026278,64.9597450236137,3.2663432945697,0.956985795562932,45.2368900433291
"dataset752",4.79494252912597,0.908091402412271,51.7684220296787,3.97766776431013,0.959082831551121,45.6375388287824
"dataset753",3.53246745124484,0.900285882028564,42.4542776058989,3.17026135616821,0.989690548087517,44.6863346544789
"dataset754",3.04075739497042,0.957239268939428,54.2302939704405,3.37982789425483,0.952057671036735,47.133420088701
"dataset755",2.5046351944471,0.965314620501065,37.647301119973,4.0837397042725,0.94686227504491,52.6808361395569
"dataset756",2.5895438337179,0.946869271318337,54.1577715845458,3.68649687858684,0.932489998739831,44.3135505756235
"dataset757",3.17474606331127,0.990975168433491,40.9623235556687,3.92381537823457,0.928670089627384,48.4123029075334
"dataset758",2.45832989270197,0.98162741802841,45.9129699184148,2.68146070505305,0.968751261048942,42.9618068903285
"dataset759",3.21222758824626,0.947194419799714,43.5910286078052,3.35868607718779,0.947059900193801,46.8021642300639
"dataset760",3.00309624031118,0.974276492044692,42.1310787369735,2.9749863928597,0.937125392109194,44.1071448932538
"dataset761",2.48126962835099,0.968621086695562,43.2979509854764,2.68354100574723,0.942822487756206,49.8620256232643
"dataset762",31.2337046586809,0.949993185173745,49.2622457052375,3.97519089537202,0.982107590164775,43.2409998716896
"dataset763",2.52658532706173,0.944951043898448,43.2770548086175,3.08397500943079,0.961772724755605,50.7726158261753
"dataset764",3.52745469837832,0.954412326307737,44.6742508750878,3.80096931177034,0.964766530358289,35.9610464090102
"dataset765",4.08316678620794,0.944634515601581,40.7450084790175,3.37129498658196,0.981075690483677,42.5997988388123
"dataset766",2.56659585836196,0.946481485215331,48.9044911991463,3.18738907339433,0.974002914699885,33.4206707275197
"dataset767",4.04968565850502,0.944108325513753,49.584230704961,2.40419731033341,1.24801284582484,35.3640145565167
"dataset768",13.4382041613165,0.924996346172697,50.0679134744924,2.90556064613895,0.92765433115172,47.0139284699009
"dataset769",1.92372584617168,0.940846788180719,45.1638370699768,3.9844140548706,0.957037990020296,52.0853319051745
"dataset770",4.11419737701233,0.971014281490869,44.4836401356269,NA,NA,NA
"dataset771",3.17797511773096,0.955077204980233,46.9413651533569,2.94822805782929,0.980640110266444,46.3792005071613
"dataset772",3.01794662280773,0.95070609165022,46.5387217392223,3.69020660270067,0.925182193385432,43.209121902963
"dataset773",4.55487090955716,0.971557671715326,46.5714784382735,3.4145976236051,0.943141472849884,45.0538477286419
"dataset774",3.88072981148409,0.966775557175815,48.3956186766622,3.42896110344927,0.948965342224222,43.0138337968758
"dataset775",2.93154940380808,0.965733277051704,43.3074182156484,2.53302972417255,0.924385011669241,45.7735371604247
"dataset776",3.09339765949656,0.962835598633538,48.1284704103831,3.28727692304446,0.938043612849799,41.4912422409839
"dataset777",2.87250861103968,0.965771859544378,38.3310233293522,2.89230157772373,0.951907629600515,45.3110607609883
"dataset778",2.85261612412665,0.97280088847664,52.9429196714734,4.40496648738474,0.929784264205812,46.8346253658979
