"","NEC Cont","NEC Cat","BAYES NEC Cont","BAYES NEC cat","PW cont","PW cat","ROC Cont","ROC cat","EC5 Cont","EC5 cat"
"184",20.3265145306066,28.7991538070392,14.6863867495906,19.5403510029161,3.06,6.329,43.3691211345299,37.9653610951107,20.4939400711283,14.7405855753985
"185",48.6471030045124,15.994365608462,21.596903169908,14.2257307318222,13.35,12.59,33.9387519926795,39.8910734271075,14.7934522045104,18.113734907411
"186",19.8056278015053,44.6867308597836,11.2374853218352,24.7451611148283,3.913,6.178,43.1206881168025,40.0104401854336,15.3818579834637,22.1931689923384
"187",22.1730487237784,19.9355067368703,18.3682681543365,28.899804676512,6.243,6.241,43.8185462147678,20.0918386430704,25.7400065317992,10.555770640832
"188",12.1041974081429,33.2118287028038,18.3415421041635,13.7754780050856,11.46,10.16,34.4371947731606,42.1659777520472,16.9997528294574,23.7309344979183
"189",23.6899030255139,34.3711349412759,20.4891378129608,21.8569227176164,6.318,6.163,43.7992180244958,37.631566152829,21.3463559104696,14.0669897052181
"190",14.5556056071093,18.655617685523,20.8635023127147,27.6594796705112,17.94,12.99,38.249376078109,39.4078711748469,17.7001611086193,16.1269051728494
"191",15.9621765272992,18.0584472081208,18.3031864315008,6.63055385711791,3.936,12.46,43.6665330018812,41.938427489734,19.3674322117617,22.9948086256992
"192",20.6917135135079,39.1937523677301,20.7637285417983,30.6292665430148,19.15,6.162,34.8819599063382,38.8627893097138,16.207430896116,19.4323190604867
"193",25.0020227891436,11.5952911906944,24.4048740840257,15.1774180873709,9.884,2.149,33.8371460928891,20.1642058297533,14.8997770215645,11.5191856032007
"194",19.7945307215493,22.9145216516527,24.5531845240208,10.2576199936066,9.889,5.11,37.2994569462264,39.5508473125481,16.2844584958764,15.5015666908482
"195",20.8239292340274,12.5045648415702,23.7272888853858,27.6269831546982,5.673,10.16,38.3907781467787,36.9474094372863,14.1829672172259,14.3356220389811
"196",28.7184020537919,29.5048106677877,16.5224661744658,23.3875496216997,15.71,10.18,36.6508042636182,37.8513391163904,16.5456777471154,18.1474512924052
"197",19.1087646788606,12.5191155463608,18.3196905597433,12.6322442696463,10.18,14.31,40.9562800173526,38.4803664638834,17.9246874730934,14.4407035252137
"198",24.1144619783209,15.9545901690097,23.9539410768187,10.8824194540067,9.889,11.67,40.3382800604456,36.3481574802595,19.134860333422,17.1822217961355
"199",19.7616648360811,14.6646910990036,22.5497360077114,16.5033526897837,4.979,3.711,46.1798740282658,39.0467419390507,18.449200053873,15.8162761016738
"200",24.1780214393124,12.4290646196107,15.0586158850684,19.3725069734826,1.143,1.302,49.8371938810782,38.5195368021925,23.0126569101772,16.3675652591777
"201",19.794167647,23.0000316121464,22.709248152508,4.68664842661176,16.63,5.912,43.3899159398567,38.0662335620087,14.4969930045775,13.098603666244
"202",20.4087971483733,23.8216448432375,24.5538842401861,21.6176547618386,12.49,5.576,36.7360834607476,45.7182861663605,20.1587275157492,37.2256112387194
"203",15.9641657647678,16.465861382923,8.35593711731179,1.63061773476617,4.945,9.088,45.2337276775684,37.8548872878573,11.7287166446339,14.0556070549929
"204",36.8561471852085,11.3839273474933,20.29434906731,16.7897704310435,12.01,5.464,29.9678430914106,41.386423193238,12.3869616232631,24.0205392809856
"205",18.4407560820274,12.4999458002681,25.2103880255312,7.47858591930237,9.905,12.42,34.8465109195671,37.3472020261501,10.599928764776,14.8568499637016
"206",17.1290731525018,37.1968728269099,27.3456761630181,39.2826560200117,7.976,12.62,39.4957198880147,42.1785617558782,19.9818133400321,21.1141545693932
"207",34.3750176968814,22.2229712720088,24.8491209665127,16.0239667254797,4.86,6.143,43.1522102018839,40.4804655768778,18.0634281158485,20.7908094374123
"208",19.9825425663114,24.6045941861659,22.9193630453065,32.0886210668139,4.236,6.187,33.6532756859645,39.747287460512,16.6481454422497,21.3378059747159
"209",19.8089090314139,18.6104460198852,22.1560026615761,15.9299438131515,3.905,2.94,36.4590252246048,37.7518190313094,16.6745432684523,14.5812558362279
"210",24.987296109733,19.7174232650466,16.8123799187974,25.3083434348115,3.891,6.239,38.3222420925363,38.5246998017695,15.4343483082463,12.0620791507655
"211",26.5759523567215,15.0472327796762,20.6489315744353,25.9908398028897,4.994,6.244,39.3506258223705,39.6562523992575,16.2488546344742,19.4214943452382
"212",25.0095193489195,20.3008588678962,30.7570710032372,27.8295981969876,18.55,6.319,43.7206952568892,37.4303861977786,18.7531851504187,18.70543729359
"213",33.2633083865526,24.3451230309668,23.4137772932522,15.8938516198606,4.985,6.346,36.6015114580356,41.3689495163458,16.6179712885957,22.5718706673403
"214",16.0666481049478,17.2894535200184,16.5582378411471,0.557879302892868,9.933,2.406,47.850982007604,40.4821388287794,19.7900602184948,18.1184483197943
"215",19.7990350409871,21.0308741312534,20.451983585754,22.5224153017412,10.07,12.51,40.456580348981,41.2428452429433,20.5126313052594,22.0260448944623
"216",15.9638915477625,37.418608888178,32.9233620573773,21.3428869507055,4.961,3.201,40.8248001638511,37.635866385416,22.9296543158734,11.5687770507623
"217",25.0045611217436,48.2843975446737,15.0954750500222,28.9468346091764,4.983,6.202,41.7385591916094,36.7942166096473,23.0632101309419,13.8265889677304
"218",22.0623084020619,36.1582504606876,16.7214426042649,27.9529945588352,13.18,2.379,41.8160124531336,39.8767506416241,18.6310937520473,18.8637522846517
"219",22.6363598734086,20.1786209412798,25.2990062542843,19.8550573243505,14.65,1.322,35.3191887155042,36.6782995817186,15.3468367318235,14.0768967921175
"220",21.9291373673936,16.491268664147,5.57399513739585,28.1999982539704,4.999,24.85,43.7433411637691,39.6018918496842,19.3311935715511,16.5612930031942
"221",23.1687364118566,21.622285076273,23.263551978272,4.29734232320744,9.869,6.348,43.0902903795051,36.8924837047413,22.1587954994833,12.5547267301553
"222",25.0088652364522,37.9877791256786,19.47975842936,2.17257026314094,12.48,2.447,25.9153942038109,38.5756312241693,11.3206425524826,18.0136778620642
"223",19.7967666341675,20.663305026277,24.8270797476851,14.9621350931655,1.928,6.316,54.638975981618,37.4654896636624,17.0588902203368,13.4616644836702
"224",19.6883014701336,17.6172706259378,10.8405808481475,20.1337292153366,4.912,6.114,40.4994095120999,39.6447532720647,18.2804888638336,18.6739598495812
"225",25.90530131249,22.032911811571,21.9632705670123,14.9653612779523,3.96,1.601,37.1939441194033,39.1137280152824,19.1667533265771,15.0711097096502
"226",19.7762015625835,15.6270696857759,16.2673505228632,6.32156568381984,10,1.032,39.1528284849667,39.3111718747885,16.9896971917357,17.815102794385
"227",36.9502494049591,17.0284774581868,16.1388919337099,8.23884784618308,6.205,12.78,26.2884664262526,37.3566915299853,17.9102497029685,12.6032800704052
"228",20.966729205179,20.7804984342419,20.6604985897142,21.4932754747667,10.18,6.247,38.0933241383326,41.442288198699,23.9896967069616,21.9075706274281
"229",19.7726994782672,37.1969535745295,14.0688910670415,11.6353302737362,14.33,12.37,45.3285904428061,36.4756812931944,22.0622900078,13.7023110489201
"230",37.4914551606853,19.2194524974926,18.5290563021967,23.3716865718887,9.888,6.213,39.2938866169611,43.1860622446336,18.3577914756807,22.9037009246798
"231",15.7024372423951,22.6320119341656,10.4891726718718,7.76858597223226,1.066,7.097,40.5072777675604,38.2437172328327,21.51965057441,19.6974912345191
"232",21.0749077546847,37.3969992172396,19.9984138223445,14.2794361362631,15.7,1.079,38.7791105125924,37.3994213956519,15.2401717683581,16.5592751096928
"233",15.6994199942047,20.1091086277228,22.1544027938306,9.94405714698287,1.555,2.136,34.4224169794367,37.1690046790319,18.452492234614,15.1998278225893
"234",19.8236962666755,23.1911054351192,17.4419214895883,18.4584072434576,10.95,16.13,35.864363671662,37.6248186613478,13.7457073843182,10.6654573485553
"235",20.0651735581996,24.6134522948502,11.2757761752282,15.5466904369315,6.335,1.884,42.5403752204053,38.4860503564297,23.9973816865122,14.4490808072036
"236",23.4929560906008,24.9623747606904,11.2294933629626,28.2815049114007,3.868,12.47,41.2766795973388,37.5820223427393,21.0171886802752,12.5609764746319
"237",25.4756117667457,34.1585477217818,24.0433591126784,25.3712987397733,14.82,7.22,40.9699286332861,38.0687498477045,17.1484800528191,14.8910876686698
"238",19.8000021421663,21.4549805192666,20.1753290153434,17.8425428914264,8.373,6.166,36.9761481929023,38.4812838481206,17.7025322600465,15.3360974326552
"239",15.726633533162,19.5606792343318,11.0072347129415,17.4792504740644,7.91,6.253,47.7264193324839,36.1679372662795,28.9447211139324,13.5500489940144
"240",15.7032386267966,30.2869160129524,13.7753015917974,1.72923947922687,8.226,3.331,37.2197526986905,37.9848301505216,12.603197649525,16.2467878648267
"241",39.7024753787854,16.2757318865016,16.7000598793128,10.5585696040096,10.34,2.332,36.8271750935142,39.2118381166903,15.9234032353137,21.092926137288
"242",15.6928967424232,31.3338477087013,35.655236555201,0.00838834446619,1.044,7.855,46.6891840819404,37.0551652966987,22.362942095056,13.4622055488557
"243",19.7978425177204,20.0383954392188,20.6374436826097,4.92984855557017e-18,15.64,12.57,46.2010919273794,41.2712298380196,18.5636257609871,25.117098787703
"244",26.1057043524956,22.2732901648383,31.6020857612188,16.0745487110031,4.114,12.53,39.9550982213625,37.3662858833764,20.1995165540675,14.1062383645787
"245",23.1147480538355,20.1762449643275,20.867608587399,16.1938484755875,1.279,5.679,42.556456508005,37.8562318824935,17.6116113193287,14.9386523283996
"246",21.6634570064362,30.4790184195283,18.7932388765973,17.5574751945758,7.866,12.49,42.4643754869202,39.6782958588374,17.4713743992694,19.3163532579847
"247",15.7180921393823,39.5256200808371,22.1955609287508,31.0845945699205,3.9,8.734,38.4850000409255,41.059909895197,20.2538510277119,19.1147796365366
"248",12.5068618112689,20.045755501993,27.4967381481184,15.1947159579882,1.208,6.18,38.0807298921322,38.4649068565038,13.0699855100699,15.6498503484876
"249",13.9566180489811,19.1401494064817,24.6426555418744,16.963718245486,3.828,12.5,35.9508824669294,39.2742448673827,16.9838082855657,18.8007247623625
"250",37.6248157968541,35.5598721503374,31.4588119248366,38.3318374525905,13.38,10.07,31.3487310301813,36.7788823281564,14.5600666643866,15.5612828009625
"251",18.5704029191832,24.7934757456091,21.3902591289331,11.5285594589126,9.91,1.109,36.4342600723783,40.0969960319802,15.7031298162938,19.3711695196451
"252",19.794826257502,18.5971272504578,10.6011818200935,9.26171517849766,3.853,4.594,49.052177963582,38.732467703601,19.3728861409885,19.9008085800461
"253",18.0334825903083,17.5873295947284,16.7367027830138,22.0237619540603,3.902,16.44,42.9369645318679,39.0337429850164,19.306936774157,20.9545477119068
"254",15.7214842863789,21.7723157529837,6.73661957296895,23.3230205819902,3.936,6.299,43.9693245510216,35.9677245357302,16.8262707905137,9.68430186218063
"255",32.9853945008037,16.9129388199139,24.8925076839788,11.2532179518529,3.901,6.235,40.1411728590257,37.6060004253317,17.1268409243831,11.63580034196
"256",17.9106761585341,24.5643557584296,19.8449842682046,19.3356830217051,5.224,11.03,34.892930620057,38.8204522508709,17.624246739639,19.1672075986017
"257",14.0372157209136,20.5563609224366,21.120759089519,16.3453784242602,3.445,14.3,41.681982389495,39.0735178349673,20.4676709545564,14.159661998998
"258",25.0018106326906,25.0212538962924,21.9819684737385,24.1230384450551,3.915,13.66,37.7535911942219,40.2800698833569,14.7297782951533,18.084383184397
"259",48.9404071479572,22.3056467179166,20.6271995570219,22.6463758132907,5.002,8.412,52.5936049346156,40.6596723526166,23.0201632826126,20.2461034405628
"260",18.4598341665924,20.6708737538934,22.9566934359528,26.817202104145,17.35,6.405,35.5549678978939,41.5881901094891,14.7260891561337,24.2160812416638
"261",28.8586376452252,36.1167423953731,21.9324427216943,1.26495103283374e-15,9.891,8.707,42.941372974851,12.6330344387817,20.1411330670045,2.17318667045329
"262",25.7051377615725,23.8731242035382,15.0285039627371,0.0328944741995768,3.965,6.243,33.1167918366271,43.7508248418442,17.9594146354573,27.7651495692043
"263",19.7904215858792,20.1048084058785,18.5929758371889,23.8857194043007,1.136,2.058,36.6803731417882,37.3473815778434,16.7627473030681,16.436337801054
"264",33.4600247757056,15.3946775788609,18.388719484404,9.53202057368863,12.48,17.86,31.7290835911277,38.9551538760371,17.7543293216632,19.7658193808985
"265",45.070009476861,29.0612718549062,16.0808432150826,20.7913567667584,6.353,6.167,49.6489988856189,41.6933787969638,16.3570337032205,18.6237107253407
"266",21.9759184954898,45.489808587555,18.4326492309432,27.0743220606629,7.802,5.956,43.1330292015582,38.6403312303816,30.001678262433,15.7160180712334
"267",19.8194566874584,17.2796604248876,7.46033796408552,29.4951131497915,2.669,1.181,39.6086509825392,42.8365783679959,18.3699128663879,24.3315943704781
"268",19.8226289315472,20.5500272930436,34.124353349141,15.2651554749142,12.01,5.817,35.8898478490027,41.7221467670177,13.7763731083092,22.477961893701
"269",12.5127210093694,13.7815605804973,20.4370625863192,36.568560501423,1.277,12.56,40.8870949777213,37.9821188725332,25.7442705871686,15.3200495673162
"270",14.5275099066383,25.0288890120754,18.009381129268,20.229301641604,11.92,6.183,37.1777447326971,39.5275578556056,18.2963868237335,16.9247225447212
"271",19.8070207784471,34.3889294918482,25.5708797275294,23.1701261350679,7.945,14.59,35.0105409282237,37.9230358516074,15.9230652141967,16.2599958269827
"272",24.9776287064342,19.4716467631812,15.1522596563117,18.0791921096834,6.394,5.303,34.7900945616374,38.2222131546822,18.1438634403469,18.6621381367859
"273",19.814217661808,13.7241422778231,29.0534023754768,18.0474428231688,5.9,16.04,47.17665523776,40.7350633949203,24.8959918199619,20.874202277007
"274",19.8004082087409,14.3445099709438,15.1324510512324,30.4590857315854,7.856,6.301,46.8910209768287,40.7752924742015,20.2438584221723,22.0722924852886
"275",12.5106834834468,25.000103131018,20.0280783274194,27.7793497875547,12.73,12.43,42.4838823707812,46.5645061947631,23.0199596739231,39.9345566920421
"276",21.5193883017158,14.6559637469486,13.3441487408858,15.0960100966363,9.903,12.33,46.370200227553,38.7975804800938,19.5102639731818,21.1392494221201
"277",17.0543102871835,17.1043204683413,21.606845162851,11.885598568218,14.7,6.303,35.4607129757136,36.3902635876929,15.0478401435908,12.2740287929711
"278",16.905000691098,17.815506764837,12.3417142805405,19.5546740092511,6.301,6.103,39.6029636044517,40.3084498996033,13.4956952388857,19.2535369860995
"279",35.8217334942364,34.9932839392546,16.0019779604203,18.9111161288635,5.005,6.315,49.0010555908811,39.0041225148585,26.0930915174485,13.0253073904123
"280",26.1000901516491,22.2821688155815,5.92527902151166,25.2576430440046,1.184,1.397,51.1727512619647,38.8311699388238,20.4157817252545,20.0722456699408
"281",25.0094935152836,16.5577908245799,24.5553169163588,2.33287726977612,8.843,7.721,45.5558410284787,37.8117396669953,20.917375548406,13.8563498751012
"282",19.7903958596561,20.223062570559,32.4329148721659,29.3958531159219,3.767,12.51,34.4079231170709,38.4133180894035,18.5977860734677,12.5969881575465
"283",9.90701020406933,20.4746853759882,14.7328477366354,36.8805005864508,16.86,6.216,38.1890034076298,38.4472571147057,17.2928326066098,16.5009772965375
"284",15.6824735426775,15.8569277191342,19.0483247934761,30.8196318662418,15.69,12.48,36.5942595752786,37.9074675165026,21.7421928471496,17.6174425183529
"285",20.8442363560738,20.5705106925948,26.5414041279955,14.5113985254446,13.53,6.225,37.5454316914288,39.0008748151342,18.8822327586643,18.6453883521243
"286",12.5032586152098,33.8827997476062,15.9627658549611,21.3232694717565,4.3,6.249,43.6929326457203,36.0580412298106,16.7058499375831,7.72796653783017
"287",24.9933421584088,34.1069292230713,19.7378578650814,0.644173298179645,9.9,6.204,37.2776309929011,35.9278844472284,16.1120170949903,15.6557525149138
"288",22.4723779200753,33.1245818837091,20.2766528927179,22.8531030033466,1.422,23.28,30.2158895232935,40.556136661723,14.6035827955729,24.2709696428343
"289",15.7094384419696,36.3778397917135,16.0411595447357,9.20565670803524,13.31,1.093,38.3839135024605,37.3687525789632,14.7081048774523,14.5666341617721
"290",24.3867747184696,39.1473837930712,12.8347354695311,2.19729280435091e-27,38.37,3.347,36.8212223696629,40.1929787236308,16.2033245557913,22.2172972599608
"291",23.2201922006413,22.857947431684,13.1333544119403,19.4236643256215,18.85,12.78,48.6894252803748,38.0517432519512,14.9752049644235,15.4361018253109
"292",22.9860806486562,17.9752208652,17.5652405065056,18.6569181858221,20.66,7.874,47.5022825677041,39.5583273891069,29.1740131423138,17.5053018513858
"293",19.7963082719564,45.0529691208326,24.9916569814701,21.7722052199172,5.033,7.042,36.3890827768756,38.1696936424531,15.3828156927977,13.4213307800319
"294",19.7818684567805,45.5840044204895,17.9337943651458,2.32062984673362e-05,15.54,6.257,33.2631139656487,38.1777376791938,15.8932287382818,15.8947313555717
"295",11.1100711830491,38.9773284739559,5.89142924377037,18.0393619324803,6.301,12.42,44.0479812484923,38.3907325350778,22.0837442152466,15.4236415755659
"296",21.3342926495787,30.3290308852383,33.4560610616762,29.6472425668749,9.899,6.067,35.5377009876491,39.5531016975217,13.3166541015577,16.9655292112431
"297",19.7929101125215,31.8659934923986,13.3470727876253,15.3791596448823,1.663,5.176,40.7978338251319,38.6242986529428,16.2904031839412,18.4891990405291
"298",43.5369279071425,14.9940975077923,24.861620578997,36.2283490114135,15.1,3.39,43.2815563162248,42.7033348083373,23.6032578216389,23.5676880312587
"299",21.2460029004143,22.4677482364643,14.8767139177648,17.5914361769704,6.223,6.384,44.7518792846569,39.8302864849853,16.9601411204354,21.2073163295306
"300",24.989483415865,34.8525784195951,24.0576688499532,10.3903209603184,7.899,1.209,40.6406166146652,19.1928005801856,17.7847363270352,10.2437295982234
"301",21.3362857608178,15.8430958059196,9.28275193482548,5.79754691597358,1.071,11.42,43.3445995679019,39.46198375849,14.3503129043494,21.4026924978755
"302",19.8097368980946,18.268588544972,24.6285002880735,17.6033054839067,7.892,6.531,33.631928499109,40.4626557187682,20.2175480070206,23.1562521882347
"303",22.7893282797989,39.0069940786045,28.1966162108388,16.6999369419742,10.81,2.034,31.7516019371242,38.6292380128761,17.2785948158298,15.9922406126104
"304",16.9845456817249,14.6560017559909,23.2323757929236,15.308127478105,9.879,6.164,35.2934929973624,38.9485248253353,13.7380747054564,12.9528528716865
"305",19.8260343781375,15.4770221548394,13.5566491925922,9.40456269806561,12.46,6.277,28.8969965043228,38.650877776958,12.4675657217624,16.5049304444992
"306",19.8164575359594,17.8517346675068,19.0182315104659,20.5206206662483,17.75,12.22,45.4151589227055,43.1386613759634,9.0753130021395,27.9943418592156
"307",19.8625345998722,20.968463984726,21.6068194697239,26.0916590257817,9.898,6.262,38.7279777284083,36.8816811288763,22.8841213981811,11.5922681127636
"308",19.8234256224089,9.99631969792799,18.2040224364157,25.6175946205126,7.778,6.239,45.5846766942097,38.0244732946092,21.7482895430047,14.7005198134753
"309",36.9458031105175,24.3284493871012,27.8235580453257,1.9182554508954,6.303,7.875,32.6111141875274,36.2467931867706,23.1374684049376,11.2077004618865
"310",29.5477451492801,27.5107028159083,13.1385977225022,26.3407005864915,8.042,6.251,34.3962276929945,37.1628851143623,13.1616377578041,12.4983606755848
"311",17.1732140809314,28.2751573012159,13.2447018889003,28.963450570571,4.126,5.993,44.034832105563,35.3537218700344,18.1478409477887,10.8201106774292
"312",19.8090690606372,12.5029724867088,18.5147338550828,17.8230465627216,15.72,6.131,46.3784794734531,38.0154782103592,23.6461720686571,17.357649928979
"313",20.0667152130358,36.1168824330993,20.7052760019669,10.4769656758419,11.34,8.311,42.1393814705797,39.1058205335357,18.7578657374129,21.1367235468427
"314",23.0900860708665,33.4617783429883,13.2495608897372,12.6161676899902,7.893,12.48,37.1468300566985,40.0350423743437,18.6740719229864,22.2979649127779
"315",15.7118937664438,20.585416360244,5.65403471527956,32.0854672398145,3.89,15.73,34.671894882146,38.1141559532561,18.3337214048112,14.2019974149945
"316",46.8488047569846,45.749608811106,19.0988922699665,12.2529868066063,6.298,10.92,38.4599042357524,38.3938313529536,13.205388057486,11.4253560854371
"317",25.0030106606931,40.5595549556381,31.2165276260502,15.8749674937786,5.066,1.604,32.8060362635458,20.2465327389404,13.0120618694136,9.41130366591157
"318",30.9365042982262,21.5173280617444,22.9211654621065,5.6383097909805e-13,7.808,1.072,37.2437758735093,36.2894170080927,12.6525534228309,13.2973130243478
"319",47.4196756238541,19.145078185785,23.8150061003505,13.220918711607,15.73,7.054,44.8178518772587,37.3214122796228,19.3925233486438,14.9984745978937
"320",19.812734837659,24.9468866524394,20.5340859118982,7.82490021553658,1.263,11.92,37.4480487893546,43.4474837527472,22.4257377583275,26.0455029908222
"321",18.5877804253967,21.7214728946815,18.3576526483963,22.5267887211859,15.83,12.48,40.7788497939045,39.6155198531564,16.343873744697,18.8172877738683
"322",46.9454814068946,31.0842829708684,14.7380982314197,25.435458420302,5.083,3.855,44.2242718691489,38.3616465891959,14.5863557525907,17.088066236911
"323",19.8140755422544,18.1079112101622,19.2025005124557,27.6969991813266,1.09,18.06,53.2794068248402,36.0789733311446,14.4219030030964,12.3010044339458
"324",23.1175417751402,18.3459706170231,17.181944185506,16.0808070927803,6.306,10.16,27.9991185653664,38.8245088622241,28.7680944349864,21.2278569498057
"325",19.8173575660228,15.0763817221448,22.2529555816264,3.67408419774953,12.47,1.789,41.7358365995166,38.0878792731088,13.756392427428,11.648193814372
"326",20.6126899704816,17.4798382538852,16.9224031867249,5.46070378366849,7.065,6.05,42.1057547851122,39.9029751609169,22.2180536112892,17.6434655321578
"327",15.7284471443756,22.566342545351,21.61719374037,11.4688029818858,15.34,1.737,36.1711479322021,38.5974335699113,17.168381803063,15.5690551994027
"328",19.936539470786,15.532089074008,25.6618981474799,15.423622027536,9.977,2.722,27.9640392038751,38.0519107759728,19.2282422247114,17.0656371644839
"329",19.7960111005637,38.9772643153483,23.9843096529687,32.8096272906607,1.058,12.57,43.0910442231204,39.6873342000702,12.0523534352871,19.699214977557
"330",26.0521224348698,7.76087732396148,16.3098584374391,18.1345618925702,12.5,6.205,39.3180625642201,37.8155659960081,21.3080658860143,12.7915727683808
"331",37.8843100663611,21.7216266545266,31.9454011988436,17.2553088161339,15.7,12.84,38.0299313395584,37.2911432728488,24.1900535819017,12.1129512591251
"332",26.1309579378214,20.5954500959969,32.8745535424277,6.70804783508419,7.959,12.5,39.832093617383,47.5577981752426,19.5706109171361,14.4091431324473
"333",21.2412921390826,18.1081575399389,21.49907992847,27.2205297028264,15.69,11.66,40.4907236967696,23.2800105775214,17.205191380459,14.0749723622933
"334",34.5892975961583,24.6772326943386,12.9684113426955,0.000365164551460564,7.869,12.46,38.4598810065809,37.0907588873231,19.7634761020339,17.3269691067861
"335",27.9558814352732,15.9246330294412,8.97231151708625,19.5926639388018,6.31,6.201,40.1548697173263,35.8340826932064,16.8367416899834,13.4406611832939
"336",25.0244731032695,35.9007736654764,19.2133150319021,14.9032595383923,5.006,6.423,36.4246406000958,39.945102838592,19.7862689592468,19.7251027932778
"337",33.1152005654788,23.3620380155144,6.64131288504264,19.4817186089281,4.929,1.184,39.756851756224,40.5620351257102,14.468488775461,24.9752957898715
"338",28.4865233495249,19.2260627230966,22.9271399905588,25.466078778231,3.9,8.638,40.7226242820487,37.6096495831772,24.677197817701,18.2378557421477
"339",31.5047055298071,23.5473505191367,21.7026537452234,0.00534931507362127,9.921,6.636,41.3185709950226,36.6008678988582,15.3061678850765,15.3055312894968
"340",28.6744905207373,18.2529044138191,11.3925373125025,1.68668922270501,6.302,12.44,49.7725078698933,37.908766463208,15.363920491814,14.6363862618884
"341",22.258274590324,17.6385375863335,18.6584986766706,10.3839181472915,15.72,21.13,35.0796121501274,36.5135863953129,17.1659793480584,13.8938030448923
"342",19.8088839940907,21.649322334885,5.56052887427615,38.7423107856591,26.56,6.067,36.0163383243197,41.0702271124375,16.6026745496672,19.6843797508195
"343",19.8010983992706,16.0822467657348,5.79914025118604,12.5889492615756,9.911,11.77,30.9279602055705,39.4692462867845,18.5450245054326,21.2104437336006
"344",33.7315077481679,18.7499601004935,14.2654333259887,18.9003137286464,5.034,12.5,32.212126000731,39.7421490299687,12.7957360494224,14.8469766044433
"345",13.2801321713202,30.0151080797542,17.8492711583995,15.9625101143392,4.005,6.259,41.4408059316061,36.4348536463144,13.2451123938379,11.0502358525353
"346",19.8021618014254,37.5528253188442,8.51270996678102,23.239073140441,12.49,12.56,49.6732443950118,36.7264444536606,14.8923942297121,15.6259025653412
"347",27.9456984871682,16.1705666708219,26.8269203596056,31.4401492364769,2.261,6.129,42.3696341417486,39.3751086555262,28.4369706322972,18.8672181533084
"348",22.82441994742,34.0380738400094,17.7763020360353,24.0364756463146,2.055,4.336,38.2984747001243,43.1565398633062,22.6885176686553,25.3343706521906
"349",17.7383312326557,18.2259884306235,18.5491976020983,18.7091103682045,14.29,6.875,39.0461551396764,38.9748183451608,20.2969183116631,18.9273984527396
"350",20.8752698049557,20.6888103598055,23.0038029398877,16.276181764026,3.89,12.5,36.8678270412905,37.5494785095389,20.3066250444829,15.9161906196716
"351",21.1573999912578,20.5638734468287,22.4733460017481,19.1638134252537,3.556,10.05,44.9746684620856,38.9097152713595,16.0847004500965,21.063879683785
"352",20.7018371728016,12.2627212706699,21.487994866819,23.843174762677,9.94,1.224,37.8532906311209,35.6978889789195,14.6821663164043,16.987315557476
"353",19.7925052242352,28.6561986870917,18.1210163347551,28.2522538589138,12.45,1.004,33.6983451231227,41.5444379079085,16.7702719102269,23.8152277306929
"354",15.7021811912334,16.9100110347746,18.4234315717562,4.60947025302487,7.937,4.565,41.5766881333752,17.6445670580506,17.0157040307301,10.5557952471699
"355",22.0955495353256,21.8598718403677,7.93300573349705,3.63578590327848,7.042,12.47,32.0023189392467,28.0054991391037,18.2411046324866,16.5789294134568
"356",19.7845888085071,24.4309039405253,20.154010081253,19.3939847056234,2.193,1.2,37.7541351573538,39.0183281639068,16.0245172770468,18.9577308081008
"357",44.8893573211815,28.9773583319775,20.8936680228253,20.3548109759952,6.316,12.48,40.029663323074,38.2669767692155,19.5213533071185,21.733169810899
"358",24.6565202530663,23.2298873125472,5.20633330596939,32.8498647199802,15.69,6.22,35.9282616316177,39.3937021803928,22.7970000812287,22.283059355076
"359",12.4997903948549,29.9896937374041,19.5127059988926,15.8367972608794,19.26,11.08,36.7039054167282,39.8632310089154,20.5449527661826,22.4873867969211
"360",31.4833734691614,12.5249598474019,34.6722901210163,17.6797899557402,5.002,2.778,46.1979698460252,38.7658019234114,11.7187453975583,22.5242006766291
"361",47.4707728750301,19.5074181015419,28.0275093044184,24.4606825588333,5.015,6.39,45.0699814425576,40.0430893730728,25.6945665571601,18.2024314702235
"362",30.1713315049689,20.5433328201909,5.34532421271682,20.6549861536138,9.723,1.134,32.4471381820622,38.5613350233638,27.1247111905301,16.0323296397905
"363",19.8237462591127,31.8184461569893,26.150119139067,29.5981496501757,15.68,12.44,40.6769699952522,38.8095218925133,10.8179661688198,16.7053572220425
"364",18.399297686329,14.2174999384357,20.4780788609891,12.6975921778505,3.902,1.266,39.84628573235,39.0059141810419,17.4493323616022,17.4655305443316
"365",19.8046371736776,31.169027579045,22.1651808752317,17.3607085112951,9.857,12.4,35.8224654453448,40.4275729235291,12.3348888373574,21.4961331042388
"366",19.7983475715615,20.6360988870562,15.3013973701142,1.92142964781397e-05,21.22,1.999,28.8616248435715,37.3187863129003,17.6444758543391,13.2871669301039
"367",16.0819915985595,33.7137706298274,23.1768207004391,16.8214500059158,5,9.8,45.2504966485543,41.2284567928205,14.4470612765275,17.3487862872784
"368",33.7414294198222,24.7915639543987,46.2778440897968,25.888534491705,17.24,11.34,30.1367238632095,38.5602324894427,20.1230104054791,17.9277674111064
"369",24.977041859334,22.8806787230446,31.4442881053582,27.3013913654914,15.96,1.152,36.2486414428122,38.9320124064336,16.3141837710977,17.4249386030273
"370",19.8034343746135,19.0886729314916,19.6250404659939,28.9145677816688,15.08,6.126,33.3006965315453,38.573716915712,12.9517712831422,15.976026338502
