"","Logistic CAT","NEC CAT","Pw CAT","Logistic CONT","NEC CONT","Pw CONT"
"dataset557",54.9333096840475,54.994809978367,NA,47.8249869109852,45.2788657147948,49.8851091040621
"dataset558",59.5621676944865,57.7694961120764,NA,42.792798612567,42.9796891381006,42.7979919254396
"dataset559",53.1434734395201,51.9033479582511,NA,47.6651806941287,45.3606528554807,48.7257190419827
"dataset560",56.4932814275693,58.2900543644161,57.7138295575713,48.9483537096971,136.575516832383,54.0366839439029
"dataset561",46.6702430831326,50.4329670516318,NA,44.8622304238296,68.7596957087017,43.1186162395778
"dataset562",47.5624314426555,166.863372943009,47.0814642838226,118.663631193153,54.3272261980391,NA
"dataset563",47.4255018843843,149.713518917013,NA,44.9650843942687,43.7228571764356,48.7467359435332
"dataset564",42.426247105366,86.3783350564632,43.6539636921886,50.0790762987857,51.4446847604434,51.6732693159471
"dataset565",39.8818779815903,95.9060880131282,NA,53.8707585447393,53.0336740530561,58.9751098055587
"dataset566",45.8016843302598,49.1161649116444,NA,46.392475785047,48.4413995524396,46.437533112139
"dataset567",58.2712839073486,59.7798243166675,64.2365332291882,44.2847658833926,63.0249021690057,46.212761961796
"dataset568",53.7673958286781,67.4593934113223,NA,48.3233770552676,47.4574321655428,48.0760101392749
"dataset569",46.1870752652475,171.833186242742,44.3052516958261,45.0245409463758,43.6887279362615,48.9229665975909
"dataset570",49.9310148211636,51.2101315654993,58.0657196490151,45.2298302693836,43.3259641448378,NA
"dataset571",49.9189549201006,50.1571249874239,51.3675365843007,46.9698147545051,44.428298169794,NA
"dataset572",52.994208855643,52.9012233480163,NA,63.8415233389033,59.2069791124261,67.0948731139981
"dataset573",46.2702280935384,44.3279655524924,NA,43.5102300524125,140.07862520005,41.5565374219871
"dataset574",44.0844700890819,163.822224434683,45.5199029345881,43.9278805083948,43.0396823641169,NA
"dataset575",51.3511919578577,165.586398661961,56.2945936375323,51.926199458049,49.8611395238616,51.6090861196738
"dataset576",49.5517547432169,163.406015709867,56.0469503244382,54.9011332763563,53.7390559409084,58.2351207342518
"dataset577",52.4833045137768,51.5955329253244,53.9370920667259,47.5062301690247,45.3129923282433,NA
"dataset578",43.6991530686449,42.9531053475754,NA,39.2628117641035,41.7846385812359,40.3826457644461
"dataset579",52.1804362356226,51.5536650446281,55.896112447758,51.1463429175461,48.3323126330057,57.7571891099895
"dataset580",39.8680473194915,38.6727805704369,50.1774470237878,49.2415065002135,163.702372828439,54.4393755019204
"dataset581",48.0015172451241,54.4647722661222,NA,45.4476325902903,47.8053267720978,NA
"dataset582",49.3533854001655,47.6126666992333,NA,54.4768796826937,52.634755450331,NA
"dataset583",31.0583230348569,39.5245763521607,NA,46.6636608772183,148.780836208425,45.5973313639684
"dataset584",41.8481704197919,41.6447889518949,55.7029922280737,36.3205091086415,148.964727873117,38.3242382831478
"dataset585",56.7291595700982,143.033606172882,57.4915915432596,48.0451047693455,46.8287964824464,NA
"dataset586",53.8785007557139,51.5603571333054,56.8903533812568,34.7621230261214,32.1126926085391,39.8197730627032
"dataset587",44.5299612217706,144.352609252941,48.4316210262857,51.8672295025703,49.3249927584259,NA
"dataset588",46.2755714483213,146.996120932903,NA,54.3288361084298,51.503167166907,59.0800635955887
"dataset589",45.2621672314567,162.370679618897,NA,43.8220564634721,49.2749738119207,NA
"dataset590",49.7076260021345,49.2994005309375,NA,51.0497543260959,48.4018648492264,52.7477641112077
"dataset591",48.5433707514749,48.83484822387,NA,53.9054705288929,50.6848983296836,57.003930155527
"dataset592",123.452952112418,55.0129993947862,NA,47.5602844580872,46.0622821269686,48.4546829039043
"dataset593",52.2933887436484,174.734477932448,51.5890279091429,36.3206148524146,103.597819483583,37.1338472175985
"dataset594",44.0428027114234,43.7626396848727,47.9172329105013,53.9378690914229,55.1167232600479,52.3608667693302
"dataset595",55.8230900490027,54.5404410171783,57.2399379743596,47.2884248698782,154.910286498491,46.4601452392427
"dataset596",46.0966159010096,87.6213780077697,49.4978780703882,44.7868867444117,44.0250167306035,48.69052444588
"dataset597",47.0662925256612,46.2865510320299,51.0483782096129,47.3529734684977,45.9498489164814,46.5196201675069
"dataset598",53.3470707861896,57.135067612891,NA,44.8938833505186,42.0290068149262,47.3794519066446
"dataset599",56.5803408547707,54.4011311227774,NA,44.6553166356414,41.2374436385426,48.758678295545
"dataset600",44.6189519695913,44.7424932028018,46.6047123716266,43.9967914515776,132.293265759758,NA
"dataset601",53.1854027875589,53.093197260549,NA,43.923116974286,45.2957907576874,NA
"dataset602",46.3687236110819,46.0920145200866,48.4443183021596,41.4528226963811,39.8350668742425,45.4275869135982
"dataset603",42.6771823570062,83.3646446029717,42.647319359437,34.7156014101866,41.1316971615673,NA
"dataset604",49.5493224904996,47.6702222707948,57.068142077668,64.8963937682475,62.8555657830349,NA
"dataset605",55.9532897833365,55.4742013111115,NA,41.8105284107485,64.3680786883636,41.6346245340128
"dataset606",56.9085983399878,56.3921899853976,NA,37.6917520659301,37.5855884608888,52.3281889300557
"dataset607",53.1262284841737,55.8378070472403,NA,53.4027930530484,53.0853991866609,53.6483335941607
"dataset608",47.5377968213014,158.436202410276,53.3549921450233,48.8747531781409,62.0480685012364,46.8021513079618
"dataset609",38.6695879533033,82.8073218203004,37.3463299659079,45.3137733022871,47.515069055278,44.5293561030928
"dataset610",53.3367615012644,151.725420942787,59.9119021375513,48.3438356789627,45.4335284942172,48.7873681517977
"dataset611",42.391621531702,93.1924250010082,46.9957424455849,40.4753759439082,40.5032269892918,43.8090539270449
"dataset612",53.8645288882407,52.7036557119183,58.3132063352636,48.7063915538803,45.8931136226247,50.0424199169461
"dataset613",55.6945182507026,160.019075764179,61.7486655431572,46.3626636109693,152.568184243682,49.9804534279566
"dataset614",55.390772704351,59.5945603568229,53.8465724833038,44.3021850402462,130.698261897859,44.0012246375611
"dataset615",39.4827570822381,39.2908862279711,NA,47.2225296896337,44.2513345737921,NA
"dataset616",43.6329752450207,42.8196550854742,NA,57.4209237859932,54.2758544135727,62.730357633607
"dataset617",49.3237598546476,49.9926164369576,49.3857660216807,52.8063753400338,52.7630278552835,NA
"dataset618",52.1186794146599,48.4977547010886,57.1474561869364,47.6866207375794,45.3504144874463,49.7502402187313
"dataset619",40.0870340012595,41.3949146811989,NA,54.3437684542863,54.1482753193075,NA
"dataset620",41.007818444735,43.6358599740726,50.2307606169254,42.5658034084143,39.8990947336043,43.6921632089014
"dataset621",44.7784102827462,92.9873050744134,49.438603759162,56.5572535929805,55.1806050731195,59.758443887568
"dataset622",46.249546014709,45.9666628885171,NA,41.6797084405528,41.2352101624597,NA
"dataset623",46.3351982379655,159.563509527191,46.7675000344082,38.7339361359801,54.8979150771781,35.655504986845
"dataset624",52.2751620314317,51.8202085609748,NA,46.4524036682973,45.5923036903375,48.8391035396701
"dataset625",53.8056029474954,53.3258251203306,NA,52.7026762705672,55.9167800288225,52.3604579471158
"dataset626",45.7385360109909,49.2531360739042,NA,51.1277335273451,47.9899478620497,55.2080710518244
"dataset627",50.8687912596641,164.769549098195,NA,49.114581193992,47.6354856017989,48.8717672337671
"dataset628",53.5519083013863,52.4545787649729,NA,42.9918017572193,41.8917442311559,48.0112916784762
"dataset629",39.4009695369379,143.056434447003,42.6963523897726,53.8079215076714,54.9057895923298,NA
"dataset630",44.3300500806035,151.431995316376,NA,40.9837480313023,138.586452155383,NA
"dataset631",42.3084430488454,45.4226414862372,47.5684566977469,52.9300822557523,49.6856797481693,53.0201855736066
"dataset632",51.4360718184038,148.968768559867,54.2163156281236,53.5323039611641,49.7794432238699,59.2492298789252
"dataset633",47.3628090570508,173.363518666122,55.2210549614426,54.4567975911096,54.4757560978876,NA
"dataset634",51.0647663757239,52.9253078319354,NA,49.4447454598586,46.6949034407527,NA
"dataset635",43.6772832542799,45.4937021558718,55.6329809354603,48.4001413384006,49.6614566790194,NA
"dataset636",52.6240576263731,53.5786886178882,51.8640648839233,47.5796389401006,49.590632627435,NA
"dataset637",41.1301480579645,166.553574582509,NA,58.4713612540783,56.1905333425307,61.9727563502068
"dataset638",55.2617897943572,55.5580238827822,NA,44.4296598178476,55.6674702647633,NA
"dataset639",37.8793489237233,42.3086465916655,36.9683229434995,51.931390253577,49.3999870404388,NA
"dataset640",46.0231109219528,46.7677173416739,NA,43.9254896538303,42.3236215173633,47.3350088664944
"dataset641",42.2145242967678,140.412922766516,NA,50.4418262639199,48.3391881564495,49.6863042448714
"dataset642",55.2659221242673,54.7424265507951,56.509526939527,43.0874670675321,42.9621421636029,NA
"dataset643",50.9652322672861,52.0829008598009,NA,48.7873417357146,51.2097673527686,NA
"dataset644",34.6968923753507,36.339196635635,43.424297621238,39.8922664822302,39.6084789823425,41.1633377451364
"dataset645",57.2575460642181,56.6484236179904,61.0513539489263,55.569736644841,53.4073752366102,56.8041349838278
"dataset646",26.2811778124384,87.0767937237015,32.1739370699817,48.0399949872111,46.4874298063544,NA
"dataset647",51.9921426129458,51.5060171879683,55.6049333814056,53.9752368593999,54.7208946740508,55.4566995117691
"dataset648",36.8419385984222,36.9225832822745,51.8068182338711,42.4193146171097,46.4807168515132,40.8350604172745
"dataset649",48.8825118564264,140.429292240933,50.4521258434457,46.3345427768303,149.794074286063,51.9038572363605
"dataset650",46.2480368677304,146.765566774095,52.1322077582891,43.066504541029,133.073184441969,NA
"dataset651",46.6862106077927,151.523582281121,49.0886002716234,46.375511052097,43.5701052930873,NA
"dataset652",54.5580232518938,55.593355857157,59.081509615478,39.0797889236242,163.974227957041,49.5724838709663
"dataset653",62.6571343280156,65.7332545786231,61.2871647928349,57.517637523854,59.9290299548449,63.0137186453272
"dataset654",52.6356663736678,53.8027969317638,NA,56.046305285836,57.6012810057687,NA
"dataset655",55.2156217322967,72.3718174640798,NA,45.1078663785519,40.7099879940147,48.6728358212304
"dataset656",56.2451415445445,54.5155223622231,NA,49.3024471857008,46.702257367672,NA
"dataset657",43.4145273473373,63.7223184142258,52.9414428166187,49.055052643679,48.2724432323709,NA
"dataset658",45.4935138979094,44.2303227714709,51.9744812434828,48.0970429650018,46.9143612425181,47.9910292241632
"dataset659",45.7189320359407,44.4908580275865,48.0457301782397,48.7614290140243,44.7816993433798,52.5912699396983
"dataset660",55.609731630514,55.0276457609775,58.8313226304806,43.3813146203515,45.5203231128438,42.2698295265946
"dataset661",41.1060098057301,153.412505498847,44.9378176192055,54.1239350633664,51.2974631190535,55.5562498934093
"dataset662",57.4875218039823,151.725420942816,62.803145320664,58.2125290067714,54.4242993286217,64.4636754191988
"dataset663",43.2357961904997,148.362582166802,46.7039655030213,64.0721457026298,61.7756027530784,NA
"dataset664",46.729556504807,144.556678610394,50.2728171708541,42.0303983853376,43.2321109814066,46.936103118295
"dataset665",52.4166120781249,164.015133595391,56.7291956048749,44.6080816373053,41.0990897337989,59.2747157426781
"dataset666",49.9905140085776,47.1805934436757,52.6692939549097,52.6827799082509,52.2213330627185,53.4708140220518
"dataset667",49.2942426716923,61.7610243516785,50.7974419703163,51.4110980286166,48.3584667266441,56.8448347114668
"dataset668",43.2235681290127,164.040037591174,41.7072565131213,45.9228718600629,163.25289770514,49.1026896472752
"dataset669",54.9436259721725,54.7143360213078,62.7154535891562,49.2533447536186,49.4582915278977,NA
"dataset670",52.790105593988,50.805588487485,62.120745746007,59.6159710059834,62.2277901758672,63.4802713558286
"dataset671",49.7795182345639,50.4003783035642,NA,50.9014042950804,50.6938940148143,55.438923700013
"dataset672",40.867526515304,161.280245170063,54.825227785406,52.5825022310079,49.8489203084964,58.9912479241209
"dataset673",42.5060991815544,158.840802847444,NA,48.0470186586535,44.6022785892696,NA
"dataset674",46.3886905411766,59.5303216096777,59.5291553501272,119.712139011084,49.4761502441319,56.7678842630865
"dataset675",50.2161223964436,163.406015709851,54.3225811456211,53.5575189869367,49.9015351632683,NA
"dataset676",42.7176662077005,154.368932622766,42.3906003600576,55.5070833702086,56.2541363367383,NA
"dataset677",46.1953242969907,52.5391271609357,NA,44.8860284780017,43.980169192345,NA
"dataset678",48.3216387367713,132.406406462701,NA,48.5413844557715,57.6011336796892,49.7290899808469
"dataset679",39.9959053612791,40.1053986736652,39.1656622480537,52.0878672659038,50.7433225085191,53.2014216471488
"dataset680",39.8525473908635,147.598034573351,NA,46.3717997640518,47.7454699775701,NA
"dataset681",45.9138770126202,70.3942645043601,52.5098922793932,46.2346280324804,47.0765628335833,44.9342908774602
"dataset682",37.7178770018787,158.532762924527,NA,41.7422558152745,39.5381397670023,43.3978377982345
"dataset683",43.7062157557325,116.739362916859,55.7335650152294,44.1049202964489,42.9587630767517,45.686197775542
"dataset684",42.834313800298,45.9615673680526,39.7284692115252,38.104584715069,149.87353110471,47.8135683627842
"dataset685",43.6415173597239,156.095758752141,46.4090458719042,50.3477976506265,50.4271267452326,52.8321660742831
"dataset686",50.1794283076751,143.185944623879,NA,51.8513200890923,49.8544196234908,53.1433319089097
"dataset687",53.5117259418659,138.388030572239,NA,44.5608622190464,136.21658277267,48.494892127266
"dataset688",46.7256369669246,47.1438494167611,52.4978736086974,58.9212488226639,60.1878646684815,59.0034258793702
"dataset689",46.1922015846481,55.2061367747097,NA,48.7073036823256,46.0162243671779,51.0750879173881
"dataset690",53.3512531531912,54.0413171647875,58.4602129380086,41.9129453054952,44.0879744082763,47.0821861900443
"dataset691",48.0843316458748,48.2661527365064,NA,52.2752672567198,50.6996139811879,51.6991326627159
"dataset692",35.4949736479469,34.2190220406575,40.2391047281655,51.2068252859724,49.2377212230022,58.0736297562592
"dataset693",38.9352528063849,39.4205919470901,42.6277712176473,45.4971837032726,143.697882205872,46.5381430331172
"dataset694",51.5969785354329,49.5146376223846,56.7650096612842,50.011460056463,48.4188824416034,50.0654411521613
"dataset695",51.5631187042971,51.6591053531217,53.2903578869702,48.598383093812,47.5741177107449,53.3891400754289
"dataset696",41.8415254496659,40.8592552600772,NA,51.1537892054257,49.2922279776616,54.5071009030376
"dataset697",54.6482404469761,53.87339826323,54.9673830618818,43.6082051672397,44.5571100536265,NA
"dataset698",41.9966837704387,148.5215520528,43.5253473153206,49.5023444957367,46.1424048836004,53.4285062066737
"dataset699",45.7228787661046,147.484893870398,47.3527556643806,49.5012943906059,48.2906273406213,54.0634617124998
"dataset700",49.3182582894158,52.4165492581043,49.0194301439857,38.0801517293466,38.3582357956293,38.5389473924595
"dataset701",37.7421700279674,70.1984063422944,38.7722141112192,48.7212548173282,49.2994534448035,NA
"dataset702",41.9325259493987,42.2041347376628,47.8332966069899,52.7582122244976,50.5548981429835,NA
"dataset703",50.505187938389,47.4212399983586,58.5412029267194,49.1738412377032,46.139409257494,NA
"dataset704",39.4144557389236,92.8229293022268,38.5612088446793,41.8050618936818,38.3636479180331,43.208781150538
"dataset705",40.5226372028981,154.796472919581,NA,41.8547211688513,137.126035938462,NA
"dataset706",59.5281002747668,60.4994454454252,62.2601531052887,42.3912293113761,42.8356517445726,NA
"dataset707",53.4394412828789,51.3502572600944,53.433360864223,48.506917029848,47.2598052871287,50.4201824554612
"dataset708",54.0705293143337,55.2340026310928,53.0411055263524,45.6717456713333,146.47341943131,49.0585806041156
"dataset709",55.5121718763085,55.8043837731973,60.1478070064507,46.3472750530478,47.1196761733813,NA
"dataset710",43.8590604484741,44.2244252939822,50.2885311457962,50.1766364704846,46.4768050704931,NA
"dataset711",46.6830228240106,52.4451764311872,NA,55.0825629051507,51.2015286005328,56.4074857627583
"dataset712",44.2030577724345,153.452247072184,NA,53.0495905954754,51.6596280687574,55.2625688545035
"dataset713",42.0080708261422,39.9777107402982,53.5593423216449,45.8044174831376,144.404340159234,48.9630332439625
"dataset714",46.8674348834297,44.8862270849641,52.3965416102716,42.3530607587473,38.439760803387,NA
"dataset715",46.590984547284,45.3369697088771,NA,45.405288228762,42.7184887169025,48.5479829066678
"dataset716",40.047467065662,149.639632612873,46.4651522613148,53.53236575914,50.7926509594671,56.6498691724155
"dataset717",46.6819328384672,156.646277857106,NA,43.766223862343,47.0174066952748,51.659336133772
"dataset718",52.4453634465759,52.3350959734295,53.3547351704711,41.2321842809632,41.957487498755,41.5210312553376
"dataset719",37.5689715167879,37.0364911725647,41.0169824962385,54.6970184216272,52.8256681324896,54.7990860962194
"dataset720",47.4983885524388,57.6652998238113,49.9041317871915,51.3043256252726,50.4023408528082,52.2618111053027
"dataset721",143.843574332512,52.5122086485818,NA,40.3032958962632,95.4426524884748,40.958288112211
"dataset722",45.5688217037542,151.837043844636,47.700204561645,42.9777000061324,46.5344383179068,NA
"dataset723",43.7648882650008,144.419467918486,47.6216177348197,51.9029581430456,50.4519070410315,55.9710559612921
"dataset724",43.2387590042794,155.355312328378,45.2391822955859,34.1015894578738,57.1257713720356,36.419835737451
"dataset725",47.1946548942384,162.222770892401,NA,44.5851534604127,44.3840851984132,NA
"dataset726",42.1575471968302,42.1572865432927,NA,39.116750577342,61.1776264631253,38.2233358215083
"dataset727",48.673952446533,52.1885577168729,49.5826911536047,47.8887520860235,59.4528806597844,47.0883604573797
"dataset728",59.6422226727182,58.6416682874945,63.5355341791936,55.0329757247294,59.9490633419793,56.4150653910928
"dataset729",47.8482970034388,46.5943052258218,50.5771646214452,48.9095462131463,47.1207450715639,49.8227916178534
"dataset730",51.1718310243811,59.8514868698166,52.8130790502527,41.8561804562036,46.0186190037656,43.2460061791083
"dataset731",42.2344168417096,51.447157889233,40.5151031394347,41.1449827583603,131.519859853679,NA
"dataset732",40.9584856601005,155.009520891176,46.5363557923384,42.6474827851811,46.3228461174397,41.7442565282941
"dataset733",49.1219604284951,157.653032571156,52.3294526448556,61.4647957903235,58.7542090023325,NA
"dataset734",46.8701696812783,46.0949508070512,49.2369820333175,51.8158656914784,49.9554960280217,53.0226866942907
"dataset735",43.8320515969043,139.862403661687,44.83837479119,51.5671300726513,49.9510759022137,NA
"dataset736",42.9366226953058,153.160339246961,NA,46.2209399561306,135.951238830659,45.9503432328569
"dataset737",44.0251452481643,151.869373718402,NA,53.0700830572047,50.6219428130107,56.5796373823755
"dataset738",60.4133636086493,56.8157866924452,65.2532694144073,42.349224468884,46.0039358157481,41.0836035930563
"dataset739",27.1745555743682,27.3073913564595,35.407735009194,48.6579540508962,115.816480310232,47.3199602693895
"dataset740",53.5846044560761,156.643839706818,NA,49.5976608028831,47.871142741771,50.9812407394451
"dataset741",55.2351731907668,53.7302786830858,60.2773072924987,38.8739703261091,37.970518503636,43.6233757004628
"dataset742",46.0226990134095,44.5381055098755,NA,50.7587589343178,136.876296061127,51.9102681747887
"dataset743",36.1325824862821,37.9942024274099,44.3579555387472,57.4181864236047,57.1880351379478,NA
"dataset744",50.20915184185,49.5696971179757,51.8651550185867,46.0011711627195,42.521330620035,NA
"dataset745",51.4232229059674,52.4519094908049,58.7056314878288,52.9622605839349,143.357843871678,NA
"dataset746",43.1510559429923,151.523582281165,49.5818696850797,22.33942892699,23.2025852588822,NA
"dataset747",39.0062152965303,97.6650314379993,NA,49.9265879975747,46.9010771803933,52.7755838646279
"dataset748",46.3368153887097,46.0732068848832,NA,44.2522378352019,47.9361190517777,45.2095484559215
"dataset749",50.4958729876101,50.5794259692427,54.8515722262119,43.5251239865048,45.1210798775666,43.4050471280341
"dataset750",41.826542152426,89.9476796241053,45.9383199223146,49.1354394349782,46.7666209600498,51.733491643765
"dataset751",60.1684674262168,60.0488676168125,60.1123734984294,46.7299695220889,47.0458150187605,47.5120035638388
"dataset752",46.4721651627202,46.8539776190368,46.4287778316894,45.429858264416,143.392529349428,43.414879132705
"dataset753",56.6839758749506,56.0324396510946,NA,38.4167360298167,36.3996645362988,44.4220885868059
"dataset754",45.0092685306988,132.215820471667,46.8671446006658,48.9021804191474,48.1806019444612,50.5246496350771
"dataset755",48.5019944629296,46.3507229152756,NA,45.4234757243492,44.274389764733,46.0734831019293
"dataset756",53.0466639206777,129.695879431322,54.7216138921699,51.275682281271,46.7302394816381,NA
"dataset757",42.649498717076,41.4361595822571,49.6871339349753,45.994876126476,47.399299217488,44.7804251607559
"dataset758",45.3906934189051,141.775956238519,NA,48.1874823387583,44.9198476693942,NA
"dataset759",45.813102241259,45.3945266013511,NA,48.117729742125,47.6728748688839,50.3620391654675
"dataset760",42.3309510925691,155.009520891218,45.6306923356829,53.1934594829469,51.5521831566074,53.8528517895287
"dataset761",53.5676728793668,53.5647480106378,62.8127493093526,58.7455207696091,54.1210522466375,62.2914187370535
"dataset762",43.3971220090435,43.3971220839344,41.695985410754,40.4469637709807,35.6848474645916,NA
"dataset763",48.3011484915471,47.9117638997968,NA,47.9650981670524,124.730573233844,NA
"dataset764",45.7248351444655,154.167093961103,48.8435140347384,52.7025067151926,169.741053158484,54.925247673859
"dataset765",40.0614952753805,43.0674756967741,38.4005733795012,42.003352686717,37.7595217881982,NA
"dataset766",51.8967967256473,58.3882234999314,52.1307520136175,52.3898667149828,50.1929015398642,63.7469241104286
"dataset767",49.1105878936963,44.9063385356251,53.4207866962663,28.5700950609707,28.2652533238035,NA
"dataset768",42.6505092427565,158.841250938548,41.5676844280594,50.4137026012278,48.2068850778708,51.8285583044591
"dataset769",58.6767997088754,58.5645363384315,NA,43.5514148412382,41.2569410164189,45.5851656141649
"dataset770",41.2508143126092,91.4153479871263,NA,122.036429100276,50.5590042670427,51.9394129938537
"dataset771",47.624820507766,146.755607643217,NA,45.1975400653099,135.5563175687,51.2134369561611
"dataset772",54.5441828994415,150.385499028824,NA,55.5493757206203,53.1931324801512,NA
"dataset773",42.9258609862266,39.9303135343992,48.556469365107,45.8119959001949,43.8813870332792,NA
"dataset774",42.6616640719989,155.24662091864,NA,45.22471353129,43.6645790830046,46.8827357441653
"dataset775",60.3803525304733,166.108784480831,62.5097687022425,58.4810109444705,55.236191228211,59.9908310212869
"dataset776",45.9206067739407,145.586132547594,NA,49.6985559957123,46.3973041960351,52.0083290043756
"dataset777",44.4205728404984,52.1885504944449,44.569250260352,43.895306155024,44.1164004005428,NA
"dataset778",41.774508506553,133.172237207519,NA,48.3777167550478,46.6712944580537,NA
"dataset779",52.723777271541,52.3031040472105,NA,43.8907254244334,44.2032660015183,46.6548350426923
"dataset780",55.2560978927106,54.5313694351692,58.0250538706188,41.4541870617709,44.0206942390023,41.0515418371355
"dataset781",43.0221302542293,58.8909157213117,45.9750744594678,50.041565181102,47.3782196253958,NA
"dataset782",54.7905960584463,53.6208663545581,57.3289764283903,48.4805474223605,152.489968535713,NA
"dataset783",42.5425323400637,43.5846678927709,43.2483819944391,45.7171745399587,45.6419195383466,49.9029785548305
"dataset784",47.5729148720465,157.99882400834,NA,50.5165890990511,139.066175339894,54.3925417324772
"dataset785",43.3829616726852,140.785562692934,46.5652113318737,49.1598452177527,49.3198395700147,48.0896274651649
"dataset786",48.7913555934439,142.087661299621,NA,55.7516919370102,148.667695505893,58.8990073666784
"dataset787",50.4058234636469,48.9806815219726,NA,56.8939840114138,58.1719921020821,57.7698776796436
"dataset788",40.0919735659387,81.7004298472681,41.0874370825395,47.1653977239277,45.8754207453329,47.051474692873
"dataset789",45.2387487977152,52.0521059321571,NA,35.153771649031,43.7319701628297,NA
"dataset790",46.388564681229,157.131094843101,NA,44.8699444777108,137.831863692997,46.7395255750381
"dataset791",43.2815577083402,149.399119323163,NA,43.9845377239539,44.4852389589794,46.2689102225436
"dataset792",45.2385827507158,150.882134521728,45.5585545954676,47.6145801581051,44.4514620100327,NA
"dataset793",44.9279322666073,148.229644227566,44.1300943235593,46.8173555995798,44.8545693202089,NA
"dataset794",49.2175363718832,142.955390464802,NA,45.3417970920346,44.623469909026,NA
"dataset795",45.3746590531494,165.637278263446,47.370805642149,38.3979616164454,36.4163509253617,45.7191267291521
"dataset796",44.9138480517434,156.197291167463,48.063547890271,42.6571238640232,128.655123911325,41.5317829509242
"dataset797",42.1418243178908,140.056275959861,NA,42.5582890992297,125.55706407369,44.8726020474998
"dataset798",38.2548710658852,82.1359168055353,33.1403788950759,42.3388203948259,40.1047817303521,43.0869281839571
"dataset799",46.1309532473002,157.731820178821,NA,48.3629442370544,136.278429524619,49.3317114543053
"dataset800",47.2440988786934,153.029010708784,NA,49.2944459561445,48.6215100034078,NA
"dataset801",46.8270454278641,45.6928173608727,NA,49.0048228663485,47.7711095108385,NA
"dataset802",38.1693069363982,90.0946958949093,40.1860132084965,51.5358023613365,51.3662722439533,56.2210350329877
"dataset803",52.1027066209085,51.8358558949723,55.6401072211231,41.9595393799891,41.7160220342484,NA
"dataset804",45.4944547809279,44.6312061242679,52.3020783420479,46.7300839508857,120.295342949323,48.3923041896414
"dataset805",40.0686258188509,152.885394304033,NA,66.0563921156536,65.2940828879036,67.4827158415581
"dataset806",49.5731220583453,56.3830641547097,50.0924944795338,43.8825538136717,136.56035671614,NA
"dataset807",42.9987410403728,40.9022736121555,NA,52.599407934148,47.9071484474572,54.3595470893801
"dataset808",45.5288672800692,46.3216863364452,45.8730394003561,45.813248160743,84.3191084554764,44.2042872773796
"dataset809",42.5778106829113,159.17664883432,NA,48.99772865684,46.7743061822227,NA
"dataset810",52.2722776384538,55.3868132617376,54.0276764626537,44.4535467624764,156.808711316059,49.3601119523624
"dataset811",49.326330617223,135.209127546554,51.6678582583793,45.850977078726,117.367306026781,45.2785476359016
"dataset812",47.3816044800325,153.199457527153,54.8530813111137,38.1282787866266,37.6523662865062,41.8800163152019
"dataset813",39.1016615938712,100.351532485623,NA,43.5566797513279,41.7199473812784,NA
"dataset814",55.0690837883951,54.5357739270247,NA,46.0244067662159,46.7644496734926,47.9129697129056
"dataset815",38.2835936281892,38.9439207572421,NA,57.5259323192716,58.5148039014966,60.4183876581261
"dataset816",42.2587095815365,157.488704787246,46.7422185597318,43.1079571980501,40.5753968667725,50.3523768828367
"dataset817",36.9512534938513,78.1410883809817,37.4467428144262,48.3997357679876,48.272877308346,49.4114633073035
"dataset818",47.0823998263495,151.523582281057,49.804018887034,41.9864056461847,39.5766363172322,56.5981021518887
"dataset819",42.8263798059454,148.758007934926,46.3802853294991,41.4371660638383,48.4217416086084,42.3147923004558
"dataset820",44.2738103183266,42.5555688449934,NA,43.1824625063815,141.667342237205,41.2750684653077
"dataset821",53.4041091525876,157.222681807972,58.8108146772074,50.4166787551805,50.1143365602327,NA
"dataset822",46.3968784804049,146.036280547115,52.1561707100231,40.383330526053,153.750649507908,43.968903224043
"dataset823",49.5690503130306,49.5614252327481,54.5596591924556,50.2033863104453,48.5691453050589,57.3279359158652
"dataset824",46.8798557244909,44.984911219754,NA,45.1038901012844,40.6081028108269,NA
"dataset825",46.7966648796131,48.060971502353,47.0659371874001,40.4360317104261,40.7443910104213,40.9817362133147
"dataset826",47.8519573102989,54.7437410014986,49.5339458589228,36.4790370184382,143.556265455724,37.8259368683912
"dataset827",51.884421895456,157.887201106588,NA,54.2401535077104,142.618127707855,55.6112901729336
"dataset828",50.0164359679767,53.9549514178535,NA,54.7904656299903,60.7140148687793,63.4088449540529
"dataset829",49.4473647338345,48.8949813224025,NA,44.3953072152537,102.95746405046,47.5464501049913
"dataset830",60.1889684214325,61.2291673305596,60.0553518707001,42.168598782946,39.4518800879398,NA
"dataset831",40.7399938226977,166.541966294845,43.7917451753694,43.7696263430637,44.3172513432418,42.9722872135141
"dataset832",45.4609951860543,49.3176237360721,51.6228847406768,43.2869975323687,43.708260850185,44.8486695612798
"dataset833",55.5137818663208,141.390704946492,NA,47.9496471488521,45.9603912871626,NA
"dataset834",46.144890193727,45.5907090836471,NA,46.3568694578741,44.1054066687439,53.61690201996
"dataset835",32.6296209202754,99.1918956550006,36.8605201953044,51.8129873252812,49.4367297876523,54.0705093114096
"dataset836",39.2248361171079,49.9518785042585,NA,48.9829839041698,49.0212466350492,NA
"dataset837",45.542032009174,46.2846879591072,42.8381646915063,46.7869327853536,46.0377583837161,46.9604762322765
